clauses,preds,trial,typed,time
3,21,5,1,0.021327
3,21,6,1,0.026666
3,21,7,1,0.019887
3,21,8,1,0.025841
3,21,9,1,0.026396
3,21,10,1,0.024467
3,22,1,1,0.021764
3,22,2,1,0.016477
3,22,3,1,0.021411
3,22,4,1,0.022693
3,22,5,1,0.023197
3,22,6,1,0.027518
3,22,7,1,0.025373
3,22,8,1,0.020214
3,22,9,1,0.024798
3,22,10,1,0.023846
3,23,1,1,0.034165
3,23,2,1,0.030985
3,23,3,1,0.030544
3,23,4,1,0.023895
3,23,5,1,0.026757
3,23,6,1,0.028957
3,23,7,1,0.025102
3,23,8,1,0.021595
3,23,9,1,0.024403
3,23,10,1,0.034387
3,24,1,1,0.023353
3,24,2,1,0.023029
3,24,3,1,0.023403
3,24,4,1,0.019203
3,24,5,1,0.024278
3,24,6,1,0.034699
3,24,7,1,0.022714
3,24,8,1,0.025454
3,24,9,1,0.021061
3,24,10,1,0.029635
3,25,1,1,0.024238
3,25,2,1,0.021116
3,25,3,1,0.021887
3,25,4,1,0.032268
3,25,5,1,0.029530
3,25,6,1,0.034389
3,25,7,1,0.033459
3,25,8,1,0.027940
3,25,9,1,0.021230
3,25,10,1,0.029077
3,26,1,1,0.025176
3,26,2,1,0.029148
3,26,3,1,0.034946
3,26,4,1,0.040691
3,26,5,1,0.035105
3,26,6,1,0.035194
3,26,7,1,0.023689
3,26,8,1,0.027720
3,26,9,1,0.040127
3,26,10,1,0.023899
3,27,1,1,0.031029
3,27,2,1,0.031182
3,27,3,1,0.038836
3,27,4,1,0.029655
3,27,5,1,0.032366
3,27,6,1,0.031001
3,27,7,1,0.028674
3,27,8,1,0.028395
3,27,9,1,0.033365
3,27,10,1,0.026681
3,28,1,1,0.034611
3,28,2,1,0.029998
3,28,3,1,0.031499
3,28,4,1,0.034353
3,28,5,1,0.036052
3,28,6,1,0.023834
3,28,7,1,0.033156
3,28,8,1,0.032476
3,28,9,1,0.025708
3,28,10,1,0.031462
3,29,1,1,0.034334
3,29,2,1,0.035435
3,29,3,1,0.029278
3,29,4,1,0.025270
3,29,5,1,0.037725
3,29,6,1,0.029938
3,29,7,1,0.027705
3,29,8,1,0.034585
3,29,9,1,0.032830
3,29,10,1,0.034439
3,30,1,1,0.027079
3,30,2,1,0.040942
3,30,3,1,0.041404
3,30,4,1,0.032117
3,30,5,1,0.032545
3,30,6,1,0.028354
3,30,7,1,0.040792
3,30,8,1,0.038023
3,30,9,1,0.027074
3,30,10,1,0.040407
