preds time error
0 9.614999999999998 0.09442810316143557
1 11.203 2.6031948319965093
2 13.319999999999997 3.906305444050966
3 13.067999999999998 3.1153020185315365
4 14.362 7.5757006276647445
5 22.826999999999995 13.59711002791075
6 24.072 14.942525296020825
7 29.362000000000002 17.331301675805477
8 29.371 13.528837060968035
9 32.379000000000005 17.596462049703817
10 27.81499999999999 13.844801069956429
