preds time error
0 8.940999999999999 0.08143845665422514
1 12.706 6.061987572845505
2 19.737 13.731732956914067
3 17.863999999999997 9.638764558916366
4 21.680999999999997 29.10709094590755
5 62.48900000000001 72.15630494512128
6 70.33200000000001 85.46125669305101
7 98.288 97.40997779146309
8 93.41 78.44769807542687
9 122.13899999999998 111.45899718930026
10 88.42 77.61591617989473
