clauses,preds,trial,typed,time
3,0,1,0,8.90
3,0,2,0,9.03
3,0,3,0,9.02
3,0,4,0,8.93
3,0,5,0,8.82
3,0,6,0,9.03
3,0,7,0,9.04
3,0,8,0,8.89
3,0,9,0,8.88
3,0,10,0,8.87
3,1,1,0,21.55
3,1,2,0,9.03
3,1,3,0,21.52
3,1,4,0,8.87
3,1,5,0,8.98
3,1,6,0,8.96
3,1,7,0,8.88
3,1,8,0,8.84
3,1,9,0,9.03
3,1,10,0,21.40
3,2,1,0,21.89
3,2,2,0,51.12
3,2,3,0,28.31
3,2,4,0,21.48
3,2,5,0,8.96
3,2,6,0,9.61
3,2,7,0,8.97
3,2,8,0,9.61
3,2,9,0,28.50
3,2,10,0,8.92
3,3,1,0,9.03
3,3,2,0,9.44
3,3,3,0,21.36
3,3,4,0,21.50
3,3,5,0,30.06
3,3,6,0,8.92
3,3,7,0,29.25
3,3,8,0,9.24
3,3,9,0,9.42
3,3,10,0,30.42
3,4,1,0,102.81
3,4,2,0,9.79
3,4,3,0,8.99
3,4,4,0,9.74
3,4,5,0,9.81
3,4,6,0,9.63
3,4,7,0,24.18
3,4,8,0,8.89
3,4,9,0,23.12
3,4,10,0,9.85
3,5,1,0,30.66
3,5,2,0,21.56
3,5,3,0,147.72
3,5,4,0,61.01
3,5,5,0,232.50
3,5,6,0,9.90
3,5,7,0,33.63
3,5,8,0,55.22
3,5,9,0,23.07
3,5,10,0,9.62
3,6,1,0,23.20
3,6,2,0,9.83
3,6,3,0,225.12
3,6,4,0,9.62
3,6,5,0,23.14
3,6,6,0,23.68
3,6,7,0,220.03
3,6,8,0,112.50
3,6,9,0,23.24
3,6,10,0,32.96
3,7,1,0,8.84
3,7,2,0,62.45
3,7,3,0,241.06
3,7,4,0,24.78
3,7,5,0,24.07
3,7,6,0,228.58
3,7,7,0,23.69
3,7,8,0,33.27
3,7,9,0,232.53
3,7,10,0,103.61
3,8,1,0,23.21
3,8,2,0,57.99
3,8,3,0,31.39
3,8,4,0,185.59
3,8,5,0,238.20
3,8,6,0,61.14
3,8,7,0,32.21
3,8,8,0,172.57
3,8,9,0,25.10
3,8,10,0,106.70
3,9,1,0,25.22
3,9,2,0,35.58
3,9,3,0,62.17
3,9,4,0,35.13
3,9,5,0,186.57
3,9,6,0,59.03
3,9,7,0,320.12
3,9,8,0,22.88
3,9,9,0,233.63
3,9,10,0,241.06
3,10,1,0,226.17
3,10,2,0,25.12
3,10,3,0,62.93
3,10,4,0,34.28
3,10,5,0,58.70
3,10,6,0,9.37
3,10,7,0,168.18
3,10,8,0,68.89
3,10,9,0,193.82
3,10,10,0,36.74
