clauses,preds,trial,typed,time
3,15,3,0,0.184863
3,15,4,0,0.440512
3,15,5,0,0.184134
3,15,6,0,0.089010
3,15,7,0,0.263192
3,15,8,0,0.278195
3,15,9,0,0.154221
3,15,10,0,0.159294
3,16,1,0,0.489808
3,16,2,0,0.475951
3,16,3,0,0.750216
3,16,4,0,0.650520
3,16,5,0,0.365499
3,16,6,0,0.146965
3,16,7,0,0.216587
3,16,8,0,0.154749
3,16,9,0,1.050380
3,16,10,0,0.587486
3,17,1,0,0.209317
3,17,2,0,0.250580
3,17,3,0,0.319118
3,17,4,0,0.349295
3,17,5,0,0.235852
3,17,6,0,0.379059
3,17,7,0,0.667434
3,17,8,0,0.327543
3,17,9,0,0.738221
3,17,10,0,0.495813
3,18,1,0,0.384370
3,18,2,0,0.827213
3,18,3,0,0.521650
3,18,4,0,0.588889
3,18,5,0,0.565725
3,18,6,0,0.694759
3,18,7,0,1.216936
3,18,8,0,0.311044
3,18,9,0,0.384164
3,18,10,0,0.293293
3,19,1,0,0.912996
3,19,2,0,0.165226
3,19,3,0,1.474921
3,19,4,0,0.480066
3,19,5,0,0.311843
3,19,6,0,0.267052
3,19,7,0,0.605052
3,19,8,0,1.252379
3,19,9,0,0.473299
3,19,10,0,0.923843
3,20,1,0,1.100028
3,20,2,0,0.476008
3,20,3,0,0.724098
3,20,4,0,0.943518
3,20,5,0,1.411286
3,20,6,0,0.639579
3,20,7,0,0.958607
3,20,8,0,1.208120
3,20,9,0,0.432412
3,20,10,0,0.375105
3,21,1,0,1.234077
3,21,2,0,0.694379
3,21,3,0,1.044956
3,21,4,0,0.597654
3,21,5,0,0.688626
3,21,6,0,0.604513
3,21,7,0,0.647336
3,21,8,0,1.426207
3,21,9,0,0.649719
3,21,10,0,1.679088
