preds time error
0 8.892999999999999 0.09684466370889454
1 9.603 4.533446199575379
2 50.403000000000006 79.57308018419295
3 58.251 75.77663117493562
4 55.50999999999999 57.17350629638017
5 109.646 188.7730893721642
6 288.327 265.222760547096
7 215.50900000000001 218.17169286036065
8 310.903 283.2168495085622
9 388.45 238.6549172154454
10 248.29700000000003 244.71899690370498
